id,f_valid,f_maxima,f_muyalta,f_alta,f_moderada,f_baja
3127,1.0,0.099,0.0,0.0,0.142,0.76
3128,1.0,0.14,0.0,0.008,0.003,0.849
3129,0.896,0.202,0.0,0.013,0.011,0.773
3130,0.694,0.178,0.0,0.001,0.006,0.815
3131,0.942,0.459,0.002,0.537,0.001,0.0
3132,1.0,0.603,0.002,0.138,0.085,0.173
3133,1.0,0.439,0.0,0.079,0.463,0.019
3134,1.0,0.1,0.031,0.199,0.67,0.0
3135,1.0,0.02,0.05,0.138,0.293,0.499
3136,1.0,0.017,0.0,0.023,0.439,0.521
3137,1.0,0.017,0.0,0.019,0.271,0.693
3138,1.0,0.066,0.0,0.092,0.175,0.666
3139,1.0,0.025,0.0,0.013,0.119,0.843
3140,1.0,0.155,0.0,0.0,0.106,0.738
3141,1.0,0.445,0.0,0.0,0.0,0.555
3142,1.0,1.0,0.0,0.0,0.0,0.0
3143,1.0,1.0,0.0,0.0,0.0,0.0
3144,1.0,1.0,0.0,0.0,0.0,0.0
3145,1.0,1.0,0.0,0.0,0.0,0.0
3146,1.0,0.941,0.0,0.0,0.053,0.006
3147,1.0,0.369,0.004,0.047,0.013,0.567
3148,1.0,0.02,0.0,0.045,0.013,0.922
3149,1.0,0.081,0.001,0.035,0.024,0.86
3150,1.0,0.074,0.0,0.011,0.014,0.901
3151,1.0,0.016,0.0,0.0,0.01,0.974
3152,1.0,0.018,0.0,0.0,0.039,0.943
3153,1.0,0.014,0.0,0.152,0.558,0.276
3154,1.0,0.129,0.01,0.355,0.254,0.252
3155,1.0,0.831,0.018,0.084,0.032,0.034
3156,1.0,0.302,0.006,0.342,0.1,0.251
3157,1.0,0.234,0.0,0.036,0.03,0.699
3158,1.0,0.066,0.0,0.045,0.103,0.786
3159,1.0,0.03,0.0,0.009,0.079,0.882
3160,1.0,0.025,0.018,0.249,0.149,0.559
3161,1.0,0.117,0.385,0.241,0.082,0.175
3162,1.0,0.585,0.18,0.201,0.0,0.033
3163,1.0,0.397,0.198,0.206,0.028,0.171
3164,1.0,0.197,0.206,0.298,0.133,0.166
3165,1.0,0.271,0.139,0.317,0.068,0.205
3166,1.0,0.175,0.012,0.055,0.026,0.732
3167,1.0,0.296,0.0,0.001,0.035,0.668
3168,1.0,0.537,0.0,0.002,0.025,0.436
3169,1.0,0.586,0.0,0.0,0.005,0.409
3170,1.0,0.421,0.0,0.002,0.044,0.532
3171,1.0,0.072,0.0,0.12,0.13,0.679
3172,1.0,0.01,0.0,0.016,0.035,0.939
3173,1.0,0.202,0.0,0.013,0.101,0.684
3174,1.0,0.114,0.0,0.025,0.206,0.655
3175,1.0,0.015,0.018,0.037,0.299,0.63
3176,1.0,0.117,0.087,0.29,0.434,0.072
3177,1.0,0.165,0.122,0.294,0.419,0.0
3178,1.0,0.118,0.217,0.216,0.449,0.0
3179,1.0,0.097,0.067,0.276,0.56,0.0
3180,1.0,0.535,0.111,0.125,0.228,0.0
3181,1.0,0.199,0.26,0.046,0.488,0.007
3182,1.0,0.015,0.357,0.191,0.438,0.0
3183,1.0,0.015,0.485,0.194,0.307,0.0
3184,1.0,0.271,0.53,0.105,0.078,0.017
3185,1.0,0.16,0.053,0.097,0.145,0.545
3186,1.0,0.017,0.0,0.0,0.024,0.959
3187,1.0,0.095,0.0,0.015,0.217,0.673
3188,1.0,0.493,0.002,0.017,0.029,0.459
3189,1.0,0.938,0.002,0.009,0.026,0.026
3190,1.0,1.0,0.0,0.0,0.0,0.0
3191,1.0,0.784,0.007,0.07,0.138,0.0
3192,1.0,0.624,0.011,0.066,0.3,0.0
3193,1.0,0.085,0.002,0.215,0.698,0.0
3194,1.0,0.244,0.002,0.242,0.512,0.0
3195,1.0,0.372,0.006,0.252,0.371,0.0
3196,1.0,0.203,0.542,0.085,0.082,0.088
3197,1.0,0.362,0.001,0.0,0.323,0.314
3198,1.0,0.944,0.0,0.001,0.055,0.0
3199,1.0,0.888,0.0,0.0,0.0,0.112
3200,1.0,0.364,0.0,0.0,0.011,0.626
3201,1.0,0.089,0.0,0.0,0.017,0.894
3202,1.0,0.056,0.0,0.0,0.01,0.934
3203,1.0,0.643,0.0,0.001,0.008,0.348
3204,1.0,0.521,0.0,0.003,0.08,0.396
3205,1.0,0.595,0.0,0.039,0.061,0.305
3206,1.0,0.675,0.0,0.0,0.073,0.251
3207,1.0,0.319,0.0,0.0,0.072,0.609
3208,1.0,0.081,0.0,0.006,0.003,0.909
3209,1.0,0.314,0.0,0.0,0.0,0.686
3210,1.0,0.397,0.0,0.019,0.025,0.56
3211,1.0,0.213,0.0,0.047,0.027,0.713
3212,0.988,0.398,0.0,0.066,0.073,0.462
3213,0.83,0.469,0.0,0.046,0.049,0.436
3214,0.598,0.87,0.0,0.019,0.019,0.092
3215,0.827,0.91,0.0,0.012,0.075,0.004
3216,1.0,0.36,0.0,0.122,0.137,0.381
3217,1.0,0.027,0.009,0.336,0.32,0.309
3218,1.0,0.014,0.0,0.122,0.129,0.735
3219,1.0,0.035,0.001,0.077,0.106,0.78
3220,1.0,0.018,0.0,0.206,0.171,0.604
3221,1.0,0.063,0.0,0.011,0.037,0.888
3222,1.0,0.582,0.0,0.008,0.015,0.395
3223,1.0,0.603,0.0,0.0,0.003,0.395
3224,1.0,0.652,0.0,0.0,0.005,0.343
3225,1.0,0.643,0.0,0.0,0.0,0.357
3226,1.0,0.762,0.0,0.0,0.027,0.212
3227,1.0,0.632,0.0,0.007,0.069,0.292
3228,1.0,0.538,0.0,0.0,0.087,0.375
3229,1.0,0.116,0.0,0.006,0.217,0.661
3230,1.0,0.018,0.0,0.01,0.004,0.968
3231,1.0,0.025,0.0,0.025,0.01,0.939
3232,1.0,0.119,0.0,0.014,0.058,0.809
3233,1.0,0.041,0.0,0.004,0.061,0.895
3234,1.0,0.035,0.001,0.011,0.118,0.834
3235,1.0,0.037,0.002,0.032,0.2,0.729
3236,1.0,0.01,0.007,0.613,0.248,0.122
3237,1.0,0.018,0.03,0.286,0.274,0.393
3238,1.0,0.121,0.018,0.274,0.123,0.464
3239,1.0,0.017,0.0,0.327,0.243,0.412
3240,1.0,0.272,0.0,0.11,0.249,0.369
3241,1.0,0.051,0.0,0.124,0.307,0.518
3242,1.0,0.029,0.0,0.028,0.051,0.892
3243,1.0,0.015,0.0,0.15,0.198,0.637
3244,1.0,0.025,0.008,0.052,0.19,0.725
3245,1.0,0.015,0.002,0.09,0.02,0.873
3246,1.0,0.012,0.048,0.175,0.032,0.733
3247,1.0,0.014,0.046,0.18,0.054,0.706
3248,1.0,0.291,0.0,0.087,0.032,0.591
3249,1.0,0.515,0.0,0.004,0.014,0.467
3250,1.0,0.473,0.0,0.001,0.063,0.464
3251,1.0,0.831,0.005,0.068,0.004,0.093
3252,1.0,0.628,0.016,0.129,0.125,0.102
3253,1.0,0.337,0.0,0.004,0.102,0.556
3254,1.0,0.01,0.0,0.017,0.058,0.915
3255,1.0,0.012,0.0,0.004,0.056,0.928
3256,1.0,0.674,0.0,0.0,0.003,0.324
3257,1.0,0.46,0.0,0.001,0.113,0.426
3258,1.0,0.041,0.0,0.005,0.279,0.675
3259,1.0,0.044,0.038,0.21,0.357,0.351
3260,1.0,0.178,0.065,0.282,0.474,0.0
3261,1.0,0.086,0.132,0.429,0.353,0.0
3262,1.0,0.391,0.132,0.357,0.113,0.008
3263,1.0,0.36,0.067,0.067,0.129,0.377
3264,1.0,0.031,0.435,0.158,0.296,0.08
3265,1.0,0.159,0.379,0.178,0.284,0.0
3266,1.0,0.031,0.008,0.341,0.129,0.491
3267,1.0,0.01,0.014,0.086,0.279,0.612
3268,1.0,0.098,0.269,0.481,0.138,0.014
3269,1.0,0.273,0.053,0.136,0.288,0.25
3270,1.0,0.302,0.006,0.047,0.172,0.473
3271,1.0,0.969,0.0,0.031,0.0,0.0
3272,1.0,0.994,0.0,0.006,0.0,0.0
3273,1.0,1.0,0.0,0.0,0.0,0.0
3274,1.0,0.842,0.005,0.04,0.066,0.046
3275,1.0,0.708,0.006,0.076,0.176,0.034
3276,1.0,0.707,0.002,0.049,0.242,0.0
3277,1.0,0.886,0.0,0.017,0.096,0.0
3278,1.0,0.989,0.0,0.001,0.011,0.0
3279,1.0,0.957,0.001,0.036,0.006,0.0
3280,1.0,0.514,0.149,0.216,0.121,0.0
3281,1.0,0.378,0.086,0.263,0.273,0.0
3282,1.0,0.616,0.0,0.004,0.089,0.29
3283,1.0,0.085,0.0,0.001,0.029,0.885
3284,1.0,0.023,0.0,0.0,0.0,0.977
3285,1.0,0.023,0.0,0.0,0.0,0.977
3286,1.0,0.149,0.0,0.0,0.003,0.847
3287,1.0,0.334,0.0,0.002,0.009,0.655
3288,1.0,0.57,0.0,0.006,0.027,0.396
3289,1.0,0.803,0.0,0.0,0.016,0.181
3290,1.0,0.489,0.0,0.012,0.098,0.4
3291,1.0,0.187,0.0,0.001,0.088,0.723
3292,1.0,0.106,0.0,0.0,0.091,0.803
3293,1.0,0.469,0.0,0.003,0.108,0.42
3294,1.0,0.539,0.0,0.035,0.029,0.397
3295,1.0,0.116,0.0,0.013,0.007,0.864
3296,1.0,0.241,0.0,0.031,0.049,0.678
3297,1.0,0.812,0.0,0.014,0.025,0.148
3298,1.0,0.544,0.0,0.003,0.018,0.436
3299,1.0,0.361,0.0,0.001,0.019,0.62
3300,0.668,0.539,0.0,0.004,0.037,0.42
3301,0.905,0.998,0.0,0.001,0.0,0.001
3302,1.0,0.256,0.003,0.102,0.129,0.51
3303,1.0,0.619,0.004,0.11,0.113,0.155
3304,1.0,0.905,0.003,0.057,0.025,0.011
3305,1.0,0.36,0.004,0.164,0.212,0.261
3306,1.0,0.138,0.003,0.047,0.05,0.761
3307,1.0,0.244,0.0,0.0,0.004,0.752
3308,1.0,0.09,0.0,0.0,0.011,0.898
3309,1.0,0.122,0.0,0.002,0.036,0.839
3310,1.0,0.069,0.021,0.004,0.197,0.709
3311,1.0,0.563,0.003,0.001,0.045,0.388
3312,1.0,0.351,0.0,0.005,0.051,0.593
3313,1.0,0.662,0.006,0.003,0.075,0.254
3314,1.0,0.171,0.0,0.0,0.053,0.775
3315,1.0,0.016,0.0,0.0,0.004,0.98
3316,1.0,0.064,0.0,0.008,0.011,0.916
3317,1.0,0.048,0.0,0.005,0.048,0.899
3318,1.0,0.037,0.0,0.031,0.106,0.826
3319,1.0,0.014,0.0,0.062,0.307,0.617
3320,1.0,0.021,0.0,0.07,0.236,0.673
3321,1.0,0.008,0.0,0.077,0.039,0.876
3322,1.0,0.016,0.0,0.0,0.0,0.984
3323,1.0,0.016,0.0,0.0,0.0,0.984
3324,1.0,0.026,0.0,0.001,0.003,0.97
3325,1.0,0.01,0.064,0.023,0.053,0.849
3326,1.0,0.011,0.016,0.047,0.181,0.745
3327,1.0,0.023,0.0,0.01,0.079,0.888
3328,1.0,0.076,0.0,0.001,0.09,0.833
3329,1.0,0.021,0.0,0.006,0.028,0.946
3330,1.0,0.025,0.0,0.025,0.059,0.892
3331,1.0,0.013,0.0,0.015,0.186,0.785
3332,1.0,0.028,0.0,0.004,0.076,0.891
3333,1.0,0.047,0.0,0.009,0.153,0.79
3334,1.0,0.014,0.0,0.095,0.188,0.703
3335,1.0,0.028,0.0,0.011,0.074,0.886
3336,1.0,0.021,0.0,0.052,0.115,0.811
3337,1.0,0.053,0.006,0.021,0.11,0.809
3338,1.0,0.111,0.0,0.0,0.015,0.874
3339,1.0,0.019,0.0,0.0,0.012,0.969
3340,1.0,0.02,0.0,0.0,0.02,0.96
3341,1.0,0.085,0.0,0.002,0.08,0.833
3342,1.0,0.298,0.0,0.179,0.004,0.519
3343,1.0,0.105,0.003,0.076,0.039,0.776
3344,1.0,0.403,0.0,0.092,0.483,0.022
3345,1.0,0.045,0.017,0.173,0.646,0.119
3346,1.0,0.071,0.0,0.096,0.747,0.086
3347,1.0,0.188,0.155,0.223,0.434,0.0
3348,1.0,0.862,0.019,0.037,0.081,0.0
3349,1.0,0.511,0.034,0.157,0.297,0.0
3350,1.0,0.212,0.023,0.566,0.072,0.127
3351,1.0,0.073,0.0,0.109,0.043,0.776
3352,1.0,0.265,0.0,0.019,0.092,0.624
3353,1.0,0.612,0.016,0.091,0.018,0.263
3354,1.0,0.999,0.0,0.001,0.0,0.0
3355,1.0,0.993,0.0,0.0,0.007,0.0
3356,1.0,1.0,0.0,0.0,0.0,0.0
3357,1.0,0.86,0.067,0.044,0.025,0.004
3358,1.0,0.951,0.0,0.037,0.004,0.009
3359,1.0,0.738,0.001,0.211,0.048,0.002
3360,1.0,0.999,0.0,0.001,0.0,0.0
3361,1.0,1.0,0.0,0.0,0.0,0.0
3362,1.0,1.0,0.0,0.0,0.0,0.0
3363,1.0,0.986,0.0,0.0,0.013,0.0
3364,1.0,0.998,0.002,0.0,0.0,0.0
3365,1.0,1.0,0.0,0.0,0.0,0.0
3366,1.0,0.981,0.0,0.009,0.009,0.0
3367,1.0,0.325,0.04,0.211,0.096,0.328
3368,1.0,0.473,0.001,0.005,0.017,0.504
3369,1.0,0.319,0.0,0.01,0.014,0.657
3370,1.0,0.177,0.0,0.001,0.002,0.82
3371,1.0,0.146,0.0,0.019,0.017,0.818
3372,1.0,0.065,0.0,0.012,0.215,0.708
3373,1.0,0.213,0.0,0.0,0.147,0.64
3374,1.0,0.121,0.0,0.0,0.011,0.868
3375,1.0,0.026,0.0,0.001,0.008,0.965
3376,1.0,0.149,0.0,0.001,0.033,0.817
3377,1.0,0.552,0.0,0.041,0.042,0.365
3378,1.0,0.755,0.0,0.001,0.021,0.224
3379,1.0,0.384,0.0,0.002,0.026,0.588
3380,1.0,0.161,0.0,0.0,0.004,0.836
3381,1.0,0.338,0.0,0.0,0.006,0.655
3382,1.0,0.278,0.0,0.001,0.056,0.665
3383,1.0,0.32,0.0,0.019,0.05,0.611
3384,1.0,0.667,0.0,0.0,0.001,0.333
3385,1.0,0.776,0.0,0.0,0.006,0.218
3386,0.606,0.578,0.0,0.001,0.026,0.395
3387,0.988,0.742,0.0,0.101,0.157,0.0
3388,1.0,0.362,0.064,0.063,0.34,0.171
3389,1.0,0.265,0.003,0.155,0.152,0.426
3390,1.0,0.111,0.019,0.198,0.138,0.535
3391,1.0,0.266,0.004,0.022,0.02,0.688
3392,1.0,0.381,0.0,0.0,0.001,0.618
3393,1.0,0.198,0.0,0.005,0.023,0.775
3394,1.0,0.113,0.0,0.02,0.016,0.851
3395,1.0,0.06,0.0,0.004,0.055,0.881
3396,1.0,0.018,0.0,0.004,0.169,0.81
3397,1.0,0.023,0.0,0.005,0.122,0.85
3398,1.0,0.068,0.0,0.022,0.209,0.702
3399,1.0,0.105,0.0,0.003,0.047,0.844
3400,1.0,0.172,0.0,0.012,0.027,0.788
3401,1.0,0.164,0.0,0.003,0.006,0.827
3402,1.0,0.066,0.049,0.076,0.024,0.785
3403,1.0,0.048,0.0,0.02,0.062,0.871
3404,1.0,0.023,0.045,0.016,0.082,0.835
3405,1.0,0.008,0.289,0.001,0.112,0.59
3406,1.0,0.005,0.012,0.0,0.03,0.953
3407,1.0,0.025,0.0,0.0,0.017,0.957
3408,1.0,0.018,0.0,0.002,0.082,0.899
3409,1.0,0.008,0.0,0.0,0.01,0.981
3410,1.0,0.006,0.0,0.0,0.003,0.991
3411,1.0,0.028,0.0,0.0,0.028,0.944
3412,1.0,0.254,0.0,0.02,0.049,0.677
3413,1.0,0.419,0.0,0.009,0.149,0.423
3414,1.0,0.006,0.0,0.006,0.164,0.823
3415,1.0,0.013,0.0,0.009,0.201,0.778
3416,1.0,0.077,0.0,0.001,0.129,0.794
3417,1.0,0.066,0.0,0.004,0.163,0.767
3418,1.0,0.041,0.0,0.003,0.211,0.745
3419,1.0,0.016,0.0,0.012,0.172,0.799
3420,1.0,0.028,0.0,0.01,0.172,0.789
3421,1.0,0.014,0.0,0.002,0.014,0.97
3422,1.0,0.011,0.0,0.0,0.002,0.987
3423,1.0,0.054,0.0,0.0,0.0,0.946
3424,1.0,0.093,0.0,0.002,0.037,0.868
3425,1.0,0.05,0.0,0.005,0.044,0.901
3426,1.0,0.01,0.007,0.214,0.116,0.653
3427,1.0,0.171,0.0,0.147,0.016,0.665
3428,1.0,0.166,0.0,0.083,0.005,0.746
3429,1.0,0.081,0.0,0.354,0.373,0.191
3430,1.0,0.042,0.001,0.276,0.647,0.034
3431,1.0,0.031,0.0,0.014,0.612,0.343
3432,1.0,0.038,0.049,0.097,0.558,0.259
3433,1.0,0.336,0.034,0.261,0.369,0.0
3434,1.0,0.442,0.021,0.144,0.164,0.229
3435,1.0,0.403,0.0,0.02,0.002,0.575
3436,1.0,0.639,0.0,0.0,0.036,0.325
3437,1.0,0.7,0.0,0.029,0.002,0.269
3438,1.0,0.084,0.037,0.108,0.244,0.528
3439,1.0,0.634,0.085,0.148,0.06,0.074
3440,1.0,0.325,0.335,0.259,0.081,0.001
3441,1.0,0.438,0.288,0.181,0.02,0.072
3442,1.0,0.63,0.046,0.094,0.083,0.147
3443,1.0,0.825,0.004,0.094,0.023,0.054
3444,1.0,1.0,0.0,0.0,0.0,0.0
3445,1.0,1.0,0.0,0.0,0.0,0.0
3446,1.0,0.923,0.011,0.017,0.018,0.032
3447,1.0,1.0,0.0,0.0,0.0,0.0
3448,1.0,0.864,0.014,0.018,0.105,0.0
3449,1.0,0.844,0.008,0.032,0.116,0.0
3450,1.0,1.0,0.0,0.0,0.0,0.0
3451,1.0,0.919,0.003,0.013,0.008,0.057
3452,1.0,0.214,0.056,0.309,0.339,0.081
3453,1.0,0.085,0.005,0.175,0.148,0.586
3454,1.0,0.218,0.0,0.019,0.155,0.608
3455,1.0,0.449,0.0,0.006,0.078,0.466
3456,1.0,0.189,0.0,0.001,0.008,0.802
3457,1.0,0.058,0.0,0.0,0.036,0.905
3458,1.0,0.28,0.0,0.011,0.067,0.642
3459,1.0,0.282,0.0,0.0,0.062,0.656
3460,1.0,0.091,0.0,0.0,0.017,0.892
3461,1.0,0.282,0.0,0.002,0.049,0.668
3462,1.0,0.069,0.0,0.0,0.066,0.865
3463,1.0,0.171,0.0,0.016,0.145,0.667
3464,1.0,0.239,0.0,0.002,0.005,0.755
3465,1.0,0.215,0.0,0.0,0.022,0.763
3466,1.0,0.327,0.0,0.003,0.101,0.568
3467,1.0,0.524,0.0,0.0,0.103,0.373
3468,1.0,0.302,0.0,0.017,0.201,0.481
3469,1.0,0.357,0.0,0.001,0.128,0.514
3470,1.0,0.335,0.0,0.0,0.161,0.504
3471,1.0,0.459,0.0,0.0,0.062,0.479
3472,0.995,0.665,0.0,0.0,0.0,0.335
3473,0.675,0.336,0.0,0.0,0.0,0.664
3474,0.726,0.06,0.002,0.049,0.303,0.586
3475,1.0,0.061,0.023,0.1,0.211,0.605
3476,1.0,0.081,0.016,0.034,0.688,0.18
3477,1.0,0.121,0.04,0.054,0.479,0.306
3478,1.0,0.144,0.0,0.093,0.17,0.593
3479,1.0,0.029,0.0,0.0,0.159,0.812
3480,1.0,0.092,0.0,0.001,0.019,0.888
3481,1.0,0.063,0.0,0.002,0.098,0.836
3482,1.0,0.28,0.0,0.006,0.063,0.65
3483,1.0,0.235,0.0,0.008,0.012,0.744
3484,1.0,0.033,0.0,0.005,0.044,0.918
3485,1.0,0.053,0.0,0.006,0.069,0.871
3486,1.0,0.023,0.0,0.0,0.036,0.942
3487,1.0,0.038,0.0,0.0,0.056,0.906
3488,1.0,0.046,0.0,0.0,0.06,0.894
3489,1.0,0.308,0.0,0.0,0.03,0.662
3490,1.0,0.118,0.0,0.003,0.098,0.781
3491,1.0,0.06,0.0,0.004,0.117,0.819
3492,1.0,0.032,0.004,0.01,0.139,0.815
3493,1.0,0.016,0.119,0.026,0.117,0.722
3494,1.0,0.017,0.028,0.007,0.235,0.713
3495,1.0,0.031,0.0,0.008,0.061,0.9
3496,1.0,0.012,0.0,0.005,0.05,0.933
3497,1.0,0.028,0.0,0.003,0.019,0.95
3498,1.0,0.019,0.0,0.014,0.011,0.956
3499,1.0,0.02,0.0,0.005,0.007,0.969
3500,1.0,0.047,0.0,0.057,0.027,0.87
3501,1.0,0.018,0.0,0.052,0.071,0.86
3502,1.0,0.013,0.0,0.02,0.15,0.817
3503,1.0,0.009,0.0,0.0,0.234,0.757
3504,1.0,0.058,0.0,0.001,0.042,0.899
3505,1.0,0.016,0.0,0.001,0.2,0.783
3506,1.0,0.043,0.0,0.03,0.376,0.551
3507,1.0,0.032,0.005,0.098,0.31,0.555
3508,1.0,0.036,0.019,0.064,0.146,0.735
3509,1.0,0.026,0.0,0.0,0.022,0.952
3510,1.0,0.012,0.0,0.0,0.002,0.986
3511,1.0,0.018,0.0,0.0,0.036,0.946
3512,1.0,0.044,0.0,0.0,0.017,0.939
3513,1.0,0.097,0.0,0.0,0.015,0.888
3514,1.0,0.049,0.0,0.006,0.011,0.934
3515,1.0,0.674,0.0,0.004,0.0,0.321
3516,1.0,0.656,0.0,0.0,0.036,0.309
3517,1.0,0.024,0.125,0.174,0.069,0.608
3518,1.0,0.054,0.006,0.056,0.471,0.412
3519,1.0,0.43,0.035,0.243,0.196,0.096
3520,1.0,0.522,0.032,0.371,0.022,0.052
3521,1.0,0.028,0.395,0.212,0.236,0.13
3522,1.0,0.03,0.119,0.296,0.098,0.458
3523,1.0,0.317,0.001,0.041,0.09,0.552
3524,1.0,0.849,0.0,0.009,0.012,0.13
3525,1.0,0.962,0.0,0.011,0.0,0.027
3526,1.0,0.378,0.046,0.49,0.051,0.035
3527,1.0,0.312,0.1,0.552,0.026,0.009
3528,1.0,0.418,0.027,0.551,0.005,0.0
3529,1.0,0.373,0.035,0.407,0.053,0.132
3530,1.0,0.812,0.005,0.078,0.105,0.0
3531,1.0,0.796,0.016,0.159,0.028,0.0
3532,1.0,0.693,0.082,0.225,0.0,0.0
3533,1.0,0.973,0.01,0.017,0.0,0.0
3534,1.0,0.729,0.006,0.03,0.038,0.198
3535,1.0,0.788,0.015,0.074,0.017,0.106
3536,1.0,0.724,0.035,0.133,0.058,0.051
3537,1.0,0.66,0.025,0.183,0.115,0.017
3538,1.0,0.668,0.032,0.036,0.077,0.187
3539,1.0,0.112,0.007,0.008,0.01,0.864
3540,1.0,0.012,0.0,0.0,0.039,0.949
3541,1.0,0.02,0.0,0.002,0.025,0.953
3542,1.0,0.031,0.0,0.011,0.031,0.926
3543,1.0,0.254,0.0,0.0,0.023,0.723
3544,1.0,0.138,0.0,0.0,0.006,0.856
3545,1.0,0.234,0.0,0.0,0.0,0.766
3546,1.0,0.198,0.0,0.0,0.002,0.801
3547,1.0,0.487,0.0,0.0,0.023,0.489
3548,1.0,0.473,0.0,0.003,0.199,0.326
3549,1.0,0.392,0.0,0.0,0.068,0.54
3550,1.0,0.062,0.0,0.003,0.036,0.899
3551,1.0,0.106,0.0,0.002,0.086,0.806
3552,1.0,0.048,0.0,0.001,0.017,0.934
3553,1.0,0.021,0.0,0.001,0.088,0.89
3554,1.0,0.187,0.0,0.023,0.039,0.751
3555,1.0,0.427,0.0,0.021,0.16,0.392
3556,1.0,0.905,0.002,0.053,0.007,0.033
3557,1.0,0.581,0.0,0.032,0.095,0.292
3558,1.0,0.181,0.0,0.0,0.413,0.406
3559,1.0,0.357,0.0,0.001,0.461,0.182
3560,1.0,0.233,0.0,0.0,0.061,0.706
3561,1.0,0.476,0.0,0.0,0.005,0.519
3562,1.0,0.644,0.0,0.0,0.002,0.355
3563,0.912,0.562,0.0,0.0,0.001,0.437
3564,0.549,0.269,0.0,0.002,0.012,0.717
3565,0.531,0.103,0.0,0.002,0.009,0.886
3566,1.0,0.054,0.001,0.001,0.034,0.909
3567,1.0,0.083,0.001,0.015,0.107,0.794
3568,1.0,0.191,0.001,0.011,0.087,0.711
3569,1.0,0.05,0.0,0.002,0.007,0.94
3570,1.0,0.104,0.0,0.004,0.032,0.86
3571,1.0,0.059,0.0,0.016,0.01,0.915
3572,1.0,0.084,0.0,0.041,0.116,0.759
3573,1.0,0.319,0.0,0.005,0.481,0.195
3574,1.0,0.7,0.0,0.0,0.008,0.292
3575,1.0,0.523,0.0,0.011,0.045,0.422
3576,1.0,0.513,0.0,0.03,0.204,0.253
3577,1.0,0.533,0.0,0.012,0.008,0.448
3578,1.0,0.044,0.0,0.003,0.038,0.915
3579,1.0,0.012,0.049,0.082,0.272,0.584
3580,1.0,0.088,0.04,0.099,0.067,0.706
3581,1.0,0.023,0.001,0.071,0.025,0.88
3582,1.0,0.007,0.069,0.021,0.017,0.887
3583,1.0,0.021,0.016,0.027,0.046,0.889
3584,1.0,0.108,0.0,0.036,0.041,0.815
3585,1.0,0.056,0.066,0.047,0.093,0.738
3586,1.0,0.059,0.021,0.01,0.103,0.806
3587,1.0,0.065,0.11,0.029,0.103,0.693
3588,1.0,0.05,0.024,0.005,0.114,0.807
3589,1.0,0.045,0.0,0.008,0.072,0.876
3590,1.0,0.034,0.0,0.0,0.041,0.924
3591,1.0,0.025,0.0,0.001,0.006,0.968
3592,1.0,0.019,0.0,0.003,0.003,0.976
3593,1.0,0.008,0.0,0.002,0.018,0.973
3594,1.0,0.024,0.0,0.009,0.156,0.812
3595,1.0,0.023,0.0,0.0,0.223,0.754
3596,1.0,0.019,0.0,0.002,0.178,0.802
3597,1.0,0.049,0.0,0.007,0.11,0.834
3598,1.0,0.018,0.0,0.011,0.089,0.882
3599,1.0,0.267,0.039,0.004,0.132,0.557
3600,1.0,0.489,0.139,0.149,0.114,0.111
3601,1.0,0.017,0.368,0.198,0.304,0.113
3602,1.0,0.065,0.279,0.435,0.126,0.095
3603,1.0,0.026,0.0,0.726,0.102,0.146
3604,1.0,0.011,0.0,0.441,0.031,0.517
3605,1.0,0.027,0.0,0.131,0.14,0.703
3606,1.0,0.097,0.004,0.02,0.459,0.419
3607,1.0,0.054,0.0,0.03,0.14,0.776
3608,1.0,0.085,0.0,0.003,0.062,0.85
3609,1.0,0.053,0.0,0.029,0.001,0.917
3610,1.0,0.025,0.0,0.191,0.014,0.77
3611,1.0,0.023,0.017,0.072,0.043,0.846
3612,1.0,0.589,0.0,0.029,0.0,0.382
3613,1.0,0.683,0.025,0.128,0.121,0.044
3614,1.0,0.099,0.028,0.439,0.34,0.094
3615,1.0,0.012,0.0,0.051,0.135,0.801
3616,1.0,0.248,0.005,0.045,0.03,0.672
3617,1.0,1.0,0.0,0.0,0.0,0.0
3618,1.0,0.935,0.0,0.058,0.001,0.006
3619,1.0,0.641,0.0,0.019,0.007,0.333
3620,1.0,0.42,0.188,0.151,0.016,0.225
3621,1.0,0.302,0.415,0.215,0.047,0.022
3622,1.0,0.401,0.014,0.543,0.042,0.0
3623,1.0,0.828,0.0,0.172,0.0,0.0
3624,1.0,0.912,0.005,0.051,0.007,0.025
3625,1.0,0.94,0.014,0.046,0.0,0.0
3626,1.0,0.663,0.028,0.051,0.01,0.248
3627,1.0,0.644,0.0,0.0,0.004,0.351
3628,1.0,0.064,0.0,0.0,0.085,0.851
3629,1.0,0.199,0.002,0.006,0.064,0.728
3630,1.0,0.699,0.021,0.077,0.092,0.112
3631,1.0,0.878,0.0,0.005,0.009,0.109
3632,1.0,0.213,0.0,0.053,0.031,0.703
3633,1.0,0.01,0.0,0.015,0.192,0.783
3634,1.0,0.01,0.0,0.0,0.299,0.691
3635,1.0,0.029,0.0,0.0,0.012,0.96
3636,1.0,0.141,0.0,0.005,0.138,0.716
3637,1.0,0.096,0.0,0.002,0.024,0.877
3638,1.0,0.254,0.001,0.032,0.042,0.671
3639,1.0,0.183,0.001,0.024,0.004,0.789
3640,1.0,0.407,0.0,0.007,0.005,0.581
3641,1.0,0.412,0.0,0.002,0.213,0.374
3642,1.0,0.745,0.0,0.003,0.106,0.145
3643,1.0,0.784,0.0,0.0,0.06,0.156
