710,1685.36,1246.0,34
711,1700.96,1044.0,34
712,1728.23,1064.0,35
713,1740.24,1154.0,36
714,1698.47,1148.0,35
715,1653.85,800.0,35
716,1635.78,836.0,35
717,1675.39,648.0,36
718,1692.08,722.0,35
719,1617.5,812.0,34
720,1558.34,1129.0,33
721,1651.25,247.0,35
722,1634.57,147.0,35
723,1673.3,833.0,35
724,1689.03,288.0,35
725,1699.07,168.0,35
726,1703.79,131.0,35
727,1717.17,66.0,35
728,1592.12,279.0,34
729,1579.84,322.0,33
730,1556.83,395.0,32
731,1592.36,538.0,33
732,1525.25,560.0,30
733,1575.44,601.0,33
734,1620.05,466.0,34
735,1588.81,397.0,34
736,1596.3,593.0,33
737,1626.33,492.0,34
738,1626.71,480.0,34
739,1596.61,655.0,34
740,1583.91,384.0,33
741,1570.68,590.0,33
742,1627.43,610.0,34
743,1601.38,637.0,33
744,1597.75,606.0,33
745,1587.39,423.0,34
746,1598.64,532.0,34
747,1610.31,406.0,34
748,1564.12,384.0,33
749,1564.13,483.0,33
750,1375.64,454.0,25
751,1615.27,466.0,34
752,1603.41,266.0,34
753,1608.36,166.0,34
754,1629.39,122.0,34
755,1639.4,144.0,35
756,1640.82,275.0,34
757,1632.34,181.0,34
758,1649.47,332.0,35
759,1648.66,303.0,35
760,1649.14,303.0,35
761,1654.65,303.0,35
762,1660.77,360.0,35
763,1666.64,267.0,35
764,1670.15,284.0,35
765,1679.14,357.0,35
766,1656.51,401.0,34
767,1654.17,451.0,36
768,1647.51,431.0,35
769,1575.85,564.0,34
770,1503.15,936.0,31
771,1537.63,1708.0,33
772,1585.34,1681.0,32
773,1644.35,1546.0,35
774,1624.12,1719.0,35
775,1481.3,1378.0,32
